Milliseconds,X,Y,Z,ground truth
45760,-0.4661205,-0.6993889,0.15233791,no
45781,1.2340592,-0.63047105,-0.9340791,no
45800,-0.74704283,0.35419512,-0.27646467,no
45821,0.77196133,-0.99151856,-0.14095466,no
45841,1.0188465,-0.40466514,0.6510704,no
45860,-0.47596455,-0.31633794,-0.25606942,no
45880,0.5287181,-0.93613756,-1.8671644,no
45901,-0.187732,-0.62042886,0.44340116,no
45920,-0.067928255,-1.1182299,0.030720348,no
45940,0.3298419,-0.5089251,-0.027709424,no
45961,-0.49539983,-0.20496245,-0.20324531,no
45980,-0.7335917,0.2405928,-0.17151459,no
46001,-0.026639448,-0.119160384,1.1799568,no
46020,0.76508826,-0.54827803,-0.34214827,no
46040,1.2237267,-0.5717197,-0.424007,no
46061,-0.19479135,0.37054935,0.51728636,no
46080,1.0189623,-0.047374956,-0.60470647,no
46101,1.0139719,0.20047463,-0.46848714,no
46120,0.82670534,0.027110737,-1.3736857,no
46140,-0.88494205,0.33636615,-0.0867087,no
46161,0.520897,-1.0760475,-0.77459425,no
46180,-0.38401037,-0.7473055,0.79146093,no
46201,-0.34128454,0.12850341,1.4630138,no
46220,0.5948212,-0.22948322,-0.66292393,no
46240,0.43596524,-0.97156566,-0.9384177,no
46261,1.0322071,-0.8467593,-1.3309505,no
46280,0.26880756,-0.15628465,-1.1748527,no
46300,-0.25720462,-0.17838115,-1.1198208,no
46321,1.3072813,-0.7609248,-1.1731534,no
46340,0.7232912,-1.0475264,0.6890725,no
46361,-0.46627423,-0.34574297,0.3879264,no
46380,-0.21322462,-0.44682327,-0.08929506,no
46401,-1.6140693,-0.44640714,0.25013366,no
46420,0.13669282,-1.0848674,-0.79241514,no
46440,0.80714643,-1.1344823,0.48889804,no
46461,1.0475537,-0.6060913,0.039318368,no
46480,-0.27263704,0.2334903,-0.5401819,no
46500,1.373734,-0.6893943,-1.2779145,no
46521,0.7208178,0.10411184,0.22579005,no
46541,0.4337776,-0.23578143,0.92112505,no
46560,0.5633144,-0.98509455,0.43328315,no
46580,0.75860953,-0.47389668,1.0127146,no
46601,-0.038481712,0.18936408,1.066504,no
46620,0.83609754,-0.15316798,0.8709352,no
46641,0.27207395,0.1166342,0.2462114,no
46661,-0.20063604,-0.33334222,-1.0771254,no
46680,0.88206595,-0.5427755,-1.1749908,no
46700,0.332549,0.16402347,-0.48192888,no
46722,0.53222543,-0.07633781,-0.5692154,no
46740,0.9238235,0.081864364,0.18580714,no
46760,-0.17288412,0.39572662,1.5152575,no
46781,0.8815491,-0.2688226,-0.65697473,no
46800,-0.081380226,0.23223941,-0.7617445,no
46821,-1.203693,0.4532568,0.99891376,no
46841,0.9179228,-0.06296868,-0.5475008,no
46860,0.8036008,0.034641348,-1.5144558,no
46881,-0.83411163,-0.1958022,-1.5491061,no
46900,0.18060033,-0.8089017,-0.022834226,no
46920,0.7668276,-1.614108,-1.1618927,no
46941,-0.084643826,-0.8398042,-0.64996266,no
46960,-0.269686,-0.8528948,0.7409309,no
46980,0.6555788,-1.5786898,-0.54832035,no
47001,0.60286,-0.57007986,0.19047137,no
47020,0.55802095,-0.6681647,-0.49325114,no
47041,1.1205673,-0.38542652,-1.0611012,no
47060,0.07231905,0.122416064,-0.5283184,no
47080,-0.159713,-0.14917505,-0.09815485,no
47101,1.2959104,-0.21569699,0.6380917,no
47120,0.2697978,0.805989,0.8156355,no
47141,1.0059323,-0.1925239,-0.033748165,no
47161,0.37798336,0.124372,0.27608502,no
47180,0.21751809,-0.039776444,0.8752657,no
47200,0.07184368,0.35631302,0.95510197,no
47221,0.37533516,0.065536916,-0.043909844,no
47240,0.11410709,-0.2890477,-1.7454869,no
47261,0.70115733,-0.1497821,-0.05664089,no
47280,0.49978155,0.44739214,0.49340233,no
47301,-0.45756915,0.3986987,-0.8140686,no
47320,0.71880376,-0.32385716,-1.7581477,no
47340,-0.7347236,-0.44230044,-2.3311584,no
47361,-0.042924352,-0.21277623,0.24258797,no
47380,-0.28093225,-0.2470024,0.18160497,no
47400,0.03903847,-0.39566648,-1.1703038,no
47420,0.45481688,0.27661735,-0.7325135,no
47441,0.3754764,0.3177672,0.20047885,no
47460,-0.1281813,-0.029582057,-2.3773518,no
47480,0.41686413,-0.20960863,-2.3529968,no
47500,-0.8156177,-0.061094064,0.37700486,no
47521,1.4374686,-0.39619,1.4527602,no
47540,-0.34023744,0.29295734,0.11688923,no
47561,-0.60189116,0.0090469085,-1.477193,no
47580,0.23266447,0.10060709,1.9444014,no
47600,0.0043924768,-0.6010693,-1.0230905,no
47621,-0.78269833,-0.11134827,-1.9869428,no
47641,-0.14691265,0.2941458,1.460423,no
47660,0.9378425,-0.33046427,0.18419428,no
47680,-0.14517143,0.14324823,-0.6337266,no
47701,-0.16535324,-0.12990737,-0.9751153,no
47721,-0.92002225,0.18072188,0.034211557,no
47740,0.09443301,0.33442628,1.139379,no
47760,0.51609755,0.8770845,-2.2850914,no
47781,0.6663965,1.0998023,-1.7397488,no
47800,-0.6763823,1.2468457,0.973807,no
47821,-0.593837,-0.24029127,-0.8623195,no
47840,0.6837286,-1.2335315,-2.7290256,no
47861,-0.3420006,-0.2567436,-0.5915284,no
47880,-0.53508306,0.4325067,2.5776856,no
47902,0.19378121,-0.15393597,-0.8922709,no
47920,-0.78381217,-0.8544289,-3.899759,no
47941,0.08981263,-1.505292,-2.6805217,no
47961,-0.46635795,-0.75657237,-0.41480526,no
47980,0.4224685,-0.20238174,1.27908,no
48001,0.9258718,0.06671214,0.5288806,no
48020,0.83655673,0.07242946,0.18212032,no
48041,-1.0899428,0.07948045,-0.7926977,no
48061,0.22204243,-1.2657101,-2.8597121,no
48080,0.5693222,-1.2459153,0.55954653,no
48101,-0.85340816,0.8114676,1.0126613,no
48120,-0.16629314,1.0407574,1.0852368,no
48141,0.6276621,-0.09590631,-1.187254,no
48160,-1.0551164,0.48966455,-1.5473655,no
48180,-0.24497902,0.1615347,0.8167051,no
48201,-2.0618587,1.0246692,1.4348826,no
48220,-0.6908445,1.1360841,1.1449041,no
48240,1.2615834,-0.156973,-0.26314348,no
48261,0.5362586,0.5916227,0.1780965,no
48280,-0.41503775,0.59248924,-0.41992837,no
48300,1.1849808,-0.27695364,-1.7769612,no
48320,0.9171061,-0.24450547,-0.6877213,no
48341,0.13091497,-0.19561791,-1.0008234,no
48360,-1.0050863,-0.31849086,-0.20351803,no
48380,-0.025780847,-0.22011806,0.13069016,no
48400,0.7632873,-0.81232214,-0.33763126,no
48421,-0.08622177,-0.14056852,-0.93052864,no
48440,-0.15797484,-0.34534523,-1.3261168,no
48461,0.03946838,-0.83909506,-2.4739041,no
48480,1.0292113,-0.7319362,-2.0646958,no
48500,0.66335756,-0.17537536,-0.5955185,no
48520,-0.04726626,0.49127454,0.1982043,no
48541,0.071501814,0.30417594,0.84608656,no
48560,0.79812753,-0.66592735,-0.48163828,no
48580,0.57061785,-0.12185564,0.90313923,no
48601,-0.74412435,0.109969705,0.15507433,no
48620,0.009986075,-0.45482296,-0.29456836,no
48641,0.6111333,0.20677727,1.3904471,no
48660,0.6574924,-0.017889345,0.17050585,no
48680,-0.9832194,0.1254272,-1.42E-04,no
48700,0.6878814,-0.6735633,-1.5381471,no
48721,0.6711518,-0.6491543,-0.2813112,no
48741,-0.9656354,0.4035967,1.6332881,no
48760,0.24684376,0.20919748,0.7792944,no
48780,-0.38820517,0.4550567,1.3297179,no
48801,0.73423946,0.30588594,-0.75534374,no
48820,0.7353415,-0.25088054,-1.5480626,no
48840,0.14907901,-0.2147482,-0.44205502,no
48861,-0.12892145,0.57672364,0.09310123,no
48880,1.2492673,-0.40162334,-1.8484632,no
48900,1.534452,-0.5433802,-0.7037102,no
48921,-0.14729318,-0.1123502,-0.8611968,no
48940,-0.9057212,-0.08990147,1.9449975,no
48960,0.3979441,-0.21882169,0.8908497,no
48981,0.30217138,0.07430109,-1.2869574,no
49001,-0.46312273,0.41140902,-0.73846185,no
49020,1.1042562,-0.20639461,-1.2136099,no
49040,0.55937934,-0.44167137,-2.8801877,no
49061,-0.06999208,-0.25746557,-0.758813,no
49080,-0.6287154,-0.14168838,0.28437215,no
49101,0.64676785,-1.4347264,1.6515418,no
49121,1.204762,-1.2704943,0.56923336,no
49140,-0.2946379,-0.5617248,-0.79577136,no
49160,0.2355793,-0.44960436,-0.002770786,no
49181,0.33361268,-0.83347774,-2.2251263,no
49200,0.4384462,-0.8725684,-1.4391774,no
49221,1.9085122,-0.57517713,-0.8999419,no
49240,0.4299613,0.72251946,1.7983342,no
49260,1.2247108,0.15225619,0.8541775,no
49281,0.13511784,0.7114319,-0.5221092,no
49300,-0.44891477,0.39038792,-0.3578505,no
49320,-1.0669113,-0.54916567,-0.68696445,no
49341,0.70980495,-0.022469718,1.8001696,no
49360,0.79647684,0.91328037,1.3231831,no
49381,-0.43914375,1.2264675,1.2500917,no
49400,0.28320622,0.22379881,-0.30794755,no
49420,0.55048704,-0.47757608,-1.3364686,no
49441,0.3167976,-0.48074865,-0.84456956,no
49461,-0.23211786,-0.27082133,-0.108424164,no
49480,-0.25261426,-0.46964732,-0.06761107,no
49501,1.1763986,-0.69761,0.7529398,no
49520,0.6890997,-0.8149853,0.14795367,no
49541,0.7227351,-1.0337788,-0.7307573,no
49560,-0.5302446,-0.4484112,-1.3007691,no
49580,1.014047,-0.9575317,-1.0760062,no
49600,1.5800066,-0.39448962,-0.41503295,no
49621,0.13885286,0.44895324,-0.90637785,no
49640,-0.752585,0.5622572,-0.8579306,no
49661,0.5980277,-0.36084995,-0.28510875,no
49680,-0.25590107,-0.53584456,0.4190653,no
49701,-1.493194,0.0019835148,1.1270083,no
49720,0.74690664,-0.38955113,1.3753748,no
49740,0.6556935,-0.15314506,0.32349876,no
49760,-0.09188726,0.4366104,0.27285463,no
49780,-0.36524037,0.4586238,-0.6334001,no
49801,0.88461226,-0.24772137,0.006887559,no
49821,1.1835009,-0.057835285,-0.14108099,no
49840,1.328412,-0.19607209,-0.24015959,no
49860,-0.50047946,0.5040658,1.1518414,no
49880,1.2781413,-0.44997182,-0.43456084,no
49901,0.32765296,0.059516363,-0.53118414,no
49920,0.8414742,-0.08310475,-0.28977188,no
49940,0.07524788,0.6801035,-0.012284002,no
49960,-0.7977453,0.66978973,0.16318367,no
49980,0.83885455,-0.43382785,-1.5222379,no
50001,0.5127304,-0.43176445,-0.9135443,no
50020,0.7308306,-0.46896932,-0.37572777,no
50040,0.81501955,-1.0158072,-1.2959633,no
50060,0.8426774,-1.2608403,-0.83535177,no
50081,0.010334897,-0.68806255,-0.2725077,no
50101,0.3561275,-1.0118142,-1.3853997,no
50120,-0.36073032,-0.7593645,0.35212559,no
50140,1.106943,-0.79498523,0.31492585,no
50161,0.8621075,-0.382936,-1.4163661,no
50180,-1.3366581,0.27570444,0.57686776,no
50200,0.8199498,-0.747248,-0.53326887,no
50221,0.25967145,-0.5032613,0.30702037,no
50240,1.2455243,-0.79974705,-0.3469576,no
50261,-0.6263369,0.080919474,0.6488635,no
50280,-1.468619,0.27271968,2.3402736,no
50300,0.5687665,-0.2461423,0.8263434,no
50321,-1.0836916,0.6013202,0.5485243,no
50340,-1.0159577,0.5009195,1.3946785,no
50360,-0.1760278,0.27721158,0.65926766,no
50381,0.8634993,0.067302875,1.0604372,no
50400,-0.94135183,0.9293268,0.25874373,no
50420,0.36839032,-0.10049571,-0.9263321,no
50441,1.4364865,-1.2370262,-0.63817185,no
50460,0.21030478,-0.19971673,0.8635365,no
50481,-0.55649316,0.5675644,0.7682008,no
50500,-0.8148313,0.61316204,0.7253123,no
50520,-0.31007951,-0.27564734,-0.34381938,no
50541,0.20535056,-0.6726043,-0.8152574,no
50560,-1.4047513,0.08201088,0.016097518,no
50581,0.073617,0.004138177,0.2775684,no
50600,0.094164014,-0.28256458,0.34556738,no
50620,1.3232024,-0.70277077,-0.97685486,no
50641,-0.006699923,-0.33887535,-1.1461452,no
50660,-1.487918,-0.62799764,0.2600924,no
50680,-0.08270914,-0.75980604,0.94588006,no
50701,0.86020225,-0.4256112,1.0594896,no
50720,0.4583131,0.0045088925,0.46211153,no
50741,-0.9254639,0.41706792,0.35331285,no
50760,0.69202065,-1.0692776,-0.9979456,no
50781,-0.8278904,0.74855125,1.5870479,no
50800,0.20618492,0.37922764,0.26281387,no
50820,1.212191,-0.34055644,-1.4708722,no
50840,0.79769933,0.09642584,1.0448344,no
50860,0.98957866,-0.61038476,0.20820144,no
50881,-1.4680725,0.18973108,0.20538846,no
50900,-0.96550643,0.5366281,0.77972364,no
50920,-0.19684143,0.21849173,1.218812,no
50941,0.72267854,0.20047651,-0.8735987,no
50960,0.8378634,-0.35629183,-2.436685,no
50980,-0.8784374,0.18067394,-0.5952515,no
51001,0.3235703,-0.5225487,-0.20962992,no
51020,0.86703527,-0.6133034,-1.3835121,no
51040,-0.6821989,0.33672276,-0.0014087185,no
51061,0.27577084,0.08646531,-0.011192351,no
51080,-0.9453306,-0.3749742,0.06841992,no
51101,-0.15341179,-0.68296516,-0.5051529,no
51121,-0.112261795,-0.42754495,-0.5174089,no
51140,0.7327993,-0.5418692,-0.8477671,no
51161,0.7458115,-0.37441415,-0.09278693,no
51180,0.14848906,0.053809926,-0.23485829,no
51200,0.5648859,-0.4032798,-1.4711131,no
51221,0.80597574,-0.8127712,-2.0181484,no
51240,-0.03321411,-0.18028507,1.3234773,no
51260,1.369603,0.20785218,1.032962,no
51281,0.78254277,0.41895708,0.48454455,no
51300,-1.1007705,0.8219386,-0.60020757,no
51320,0.7067879,0.0028185332,-0.6860419,no
51341,0.5368955,-0.48778507,-0.80202246,no
51360,0.22380275,0.1591119,0.32101867,no
51380,0.5916042,-0.28810453,0.04739562,no
51401,-0.58053684,0.33926812,0.5495981,no
51420,-0.40618715,-0.44124407,0.19706072,no
51440,0.467149,-1.4163774,-2.3764286,no
51461,-1.0624529,-0.23430634,0.8019343,no
51480,1.0334688,-0.8529189,0.035982795,no
51501,0.3090559,-0.106041476,-0.6086115,no
51520,0.11790578,-0.049892444,-1.0479568,no
51540,-0.53055876,0.31770194,-1.6076388,no
51561,0.25087044,-0.55123097,0.12487329,no
51580,0.47368342,-0.33058715,0.0013869514,no
51601,0.52311057,-0.09683687,-0.6983179,no
51620,-0.6666971,0.741436,0.9378012,no
51640,-0.8667648,0.7824911,-0.36606202,no
51661,0.42144054,-0.9150261,-1.0910038,no
51680,0.5853518,-0.42356282,0.32847634,no
51700,0.44658172,0.7813498,0.2604854,no
51721,-1.652565,1.4393089,1.6366979,no
51740,1.150385,0.14668812,-0.47979137,no
51761,-1.9689372,0.76049244,-0.92219824,no
51781,-0.19641778,-0.38062558,0.96401787,no
51800,0.28688458,-0.75148517,-0.772271,no
51820,-0.7749838,-0.52318364,-0.50235844,no
51841,0.23853216,0.35439458,1.5154332,no
51860,0.41109294,1.326493,1.9998397,no
51880,-1.9214666,0.611874,-1.1909057,no
51901,0.9497815,-1.1687258,-5.084225,no
51920,-2.1087081,-0.16298808,-0.74631906,no
51940,0.13184887,0.082428195,3.6363842,no
51960,1.5547551,0.21961036,-2.155816,no
51980,-1.2242279,1.1189203,0.4962392,no
52000,0.93200594,-0.4916069,-2.4911003,no
52020,0.33330265,-0.6157106,-1.4774414,no
52041,-0.37892288,-0.38811037,0.47045437,no
52060,0.023172613,-0.24115258,-1.6563587,no
52080,0.31636494,0.094739735,-0.26450485,no
52101,-0.8698093,0.40998346,0.3899581,no
52120,-0.6448812,0.15604767,-1.0119065,no
52140,-0.8613268,-0.7698818,-0.6509035,no
52161,0.15458958,-0.3356567,0.62344086,no
52180,0.89865005,-0.38498148,0.20233479,no
52200,-0.62255394,0.46858576,0.39433053,no
52222,0.59510255,-0.17516819,-1.1467891,no
52241,0.048780758,-0.19048175,-1.0444775,no
52260,0.13274261,0.10378428,0.75944513,no
52281,0.42045867,0.22020349,0.3711141,no
52301,0.85467595,0.24819304,0.564768,no
52320,0.949305,0.10393819,-0.19287418,no
52340,-1.1402184,1.0209557,-0.6358987,no
52361,-0.4495896,-0.1389272,-0.23779204,no
52380,0.010106293,0.16322951,-1.3009055,no
52401,0.21243055,0.01766125,-1.0772884,no
52421,-1.0818068,0.40793136,0.6757914,no
52440,-1.1741331,0.59504783,1.2881662,no
52460,-0.5640704,-0.05817178,0.21886735,no
52481,0.4998552,0.2007834,-1.257235,no
52500,-0.07104251,0.64971125,0.022262782,no
52521,-0.0107077025,-0.47474772,-2.026335,no
52540,-0.57380927,-0.31312212,-1.4440395,no
52561,0.63991857,-0.49339092,-0.39298627,no
52580,0.073221356,-0.18854783,0.173106,no
52600,-0.30523765,0.24531262,1.3366927,no
52621,0.23981138,-0.550813,-1.4613552,no
52640,-0.09015849,-0.29292747,-1.0877903,no
52660,-0.19811884,-0.30382377,-0.7966669,no
52681,0.0016175441,-0.44537187,-1.6077925,no
52700,0.6452762,0.25709662,0.6900347,no
52720,1.25083,0.5985683,1.7144934,no
52741,0.23870192,0.4292015,0.60910976,no
52761,0.96827763,-0.9353061,-2.9013095,no
52780,-1.9290568,0.17887534,-1.5363094,no
52801,0.025273807,-0.17348573,0.19939162,no
52820,1.0848261,0.3291833,-0.3928663,no
52840,-0.65224403,1.55072,0.79291016,no
52861,-0.042913377,1.1797664,0.30711132,no
52880,-0.027628923,0.36721236,-0.0021931643,no
52900,-0.7655713,0.08611091,-1.4982352,no
52921,-0.671189,0.16866334,0.24819082,no
52940,0.1587333,-0.31112236,0.27640393,no
52960,0.6245942,0.10564983,-1.7454338,no
52981,0.34244925,-0.020910542,-2.1476312,no
53000,-0.7895521,-0.22602463,-0.95898145,no
53020,-0.13761109,-0.2611513,-0.08461272,no
53041,0.7825752,-0.3722958,0.08803205,no
53060,0.49781242,0.060782004,0.20373844,no
53080,-0.7485585,0.47932327,-0.26987538,no
53101,-0.41791776,-0.423754,-1.7804288,no
53120,0.28504026,-0.5430762,-1.0212061,no
53141,1.0876858,-0.83002216,-0.70991963,no
53160,-0.6013026,0.78674936,-0.41674003,no
53181,1.0724453,0.10382686,0.08869009,no
53200,1.0773933,-0.21072164,-1.0982813,no
53220,0.15772763,0.060854763,-0.18519966,no
53241,-0.11537639,-0.098345995,0.3848049,no
53260,0.9114138,-0.18555807,0.5383143,no
53280,0.014200628,0.55194443,1.1029068,no
53300,-0.27586514,1.1390706,0.20935963,no
53321,-0.97031975,0.14578009,-0.82000875,no
53340,-0.6455923,-0.7368505,-2.4746664,no
53361,-0.92121077,-0.7386394,-2.1186755,no
53381,0.38881052,-1.3071933,-0.94366443,no
53400,-0.023520168,-0.2542933,0.69470173,no
53420,-0.40047446,-0.17384383,1.310776,no
53440,0.6446365,-1.0209559,-1.2085121,no
53460,0.072819084,-1.0043007,-2.2212021,no
53481,-0.7597536,-0.693287,-0.93489313,no
53500,-0.33027214,-0.37595877,-0.4897614,no
53521,0.7409944,-0.67917705,-1.7386669,no
53541,0.587433,-0.53757685,-1.1187288,no
53560,-0.26137763,-0.5481364,-0.9165116,no
53581,-0.5530531,-0.9382836,-1.132214,no
53601,-0.7017693,-0.8848849,0.17085609,no
53620,-1.0042104,-0.4712818,0.5254359,no
53641,0.303726,-0.9870568,-0.7566252,no
53661,-0.41042754,-0.49127525,0.76812243,no
53680,0.23148228,-0.7557871,-1.2995415,no
53700,0.034857705,-0.3261409,-1.3073522,no
53721,0.4120461,-0.7405863,-1.1695024,no
53740,0.03421733,-0.8214063,-0.6390233,no
53761,-0.06620115,-1.0065069,-0.4912438,no
53780,-0.17352419,-1.2211297,0.23191874,no
53801,0.05683427,-0.63850695,1.179515,no
53820,-0.23317206,-0.027633665,0.050477035,no
53840,0.4017836,-0.77122134,-0.6704104,no
53861,-1.3879102,0.25232172,0.60371345,no
53881,-0.11258223,-0.6428007,-1.7772391,no
53901,-0.11977004,-0.66253656,-1.0948746,no
53921,-0.06963037,-0.286518,1.3977295,no
53940,0.49909604,-0.5392522,-1.1437964,no
53960,-0.15010528,-0.40463337,1.3777721,no
53981,-0.2099686,-0.72013927,-0.60752946,no
54000,-0.12164626,-0.7410677,-1.9853032,no
54021,-0.08690673,-0.3645392,-0.12957084,no
54040,0.37095064,-0.6057031,-0.3325788,no
54060,-0.24610084,-0.21080585,-0.1441328,no
54081,-0.1332341,-0.5905152,-0.5461894,no
54100,0.072305135,-0.67792743,-0.84565663,no
54121,-0.5431573,0.0690096,-0.03621744,no
54140,-0.6985485,-0.38830474,-0.80072755,no
54160,0.96399236,-1.0908259,0.86021554,no
54181,-0.8460714,1.5974178,-0.694857,no
54200,1.6359711,0.58145183,-2.5104656,no
54221,-1.5491838,-0.18080504,0.43201336,no
54240,-1.5167065,-0.38718972,0.80490285,no
54260,-1.0093544,-0.5406117,-1.88617,no
54281,-0.4366741,0.11227904,-1.8191459,no
54300,0.5346335,0.10286777,2.6578977,no
54320,0.206393,0.4013823,-0.33490142,no
54341,1.3993105,0.13622944,-0.67435646,no
54360,-3.1224234,2.698242,0.2549167,no
54381,1.3068259,-1.8310272,-5.9409895,no
54400,4.445502,-2.7347953,-4.260283,no
54421,-1.1390501,0.57637846,1.169725,no
54440,0.034582146,0.78608376,2.457963,no
54461,1.5236182,1.0914497,-0.061847538,no
54480,-0.7892272,1.2311765,1.3646332,no
54500,0.32922077,-0.06513305,-3.229333,no
54520,-0.8011609,0.012638346,-2.9716787,no
54540,-0.60108113,0.8163888,1.7521186,no
54560,0.11448119,1.0438349,-0.016579196,no
54581,0.5608682,1.4831452,0.68048567,no
54600,0.5575965,0.74496955,0.3129049,no
54621,-0.31760922,0.10986978,-1.0109967,no
54640,-1.0419575,-0.3042724,-0.472017,no
54661,0.18728562,-0.32226777,0.44860694,no
54680,-0.15444632,0.18937352,1.3607012,no
54700,0.9341682,0.35974935,-0.64022744,no
54721,0.41268992,0.25341362,-2.3293319,no
54740,0.62993944,0.09895136,-1.7486713,no
54760,0.1225321,-0.07315856,-1.1725957,no
54781,0.5997339,0.021130035,-0.054122716,no
54800,0.16630916,0.11304711,0.3107517,no
54821,-0.26381508,0.18802278,-0.61646897,no
54840,-0.09416123,0.023810333,-0.92766064,no
54861,-0.7789653,0.077576146,-0.1022113,no
54880,0.6261469,-0.05257604,0.9248965,no
54901,0.5537428,0.250542,0.31967226,no
54920,-0.08563627,0.6328262,-0.051807854,no
54941,-0.42241955,0.52678883,-0.43267968,no
54960,0.2762314,-0.14850304,-1.8501729,no
54981,0.32956904,0.17243692,-1.1332878,no
55000,0.9205226,0.46393546,1.1441393,no
55021,0.10962532,0.81311417,0.7466334,no
55041,-0.32957804,0.91926837,0.24369128,no
55060,-0.07827528,0.51198715,-0.14918666,no
55081,-0.7261138,0.41482458,-0.59633845,no
55101,0.67269987,0.11001942,-0.75448406,no
55120,-0.044227976,0.10390317,0.14586952,no
55141,-0.2628493,0.85400784,0.8056804,no
55160,0.83996564,-0.03029361,-1.4394267,no
55180,-0.87849164,0.39872584,-2.1575105,no
55201,0.23306213,-0.02830373,-1.0532721,no
55221,0.062470518,-0.3376971,-0.6342889,no
55240,0.2666293,0.14901035,0.46087345,no
55260,-0.27624294,0.61605453,1.0670272,no
55281,0.08939522,0.17522518,-1.229331,no
55300,-0.7244359,0.2557559,-0.68913597,no
55320,-0.79594976,-0.41569385,-0.14695689,no
55340,0.37034148,-0.39586198,-0.83467865,no
55361,-0.3405099,0.9964242,0.6519613,no
55380,1.0181541,0.83578485,0.067830525,no
55401,0.8417128,0.43664193,-1.7569054,no
55420,-0.5170146,0.11843182,0.18168232,no
55441,-0.13660015,-0.8322989,-0.5525255,no
55460,-0.5159503,-0.24461737,1.9774283,no
55481,0.93196434,0.070061676,1.5625709,no
55500,1.3089032,0.4275437,0.6927449,no
55521,0.3145332,0.95980364,-0.16981505,no
55540,0.1956014,0.18706673,-2.7702534,no
55561,0.80539197,-0.5117472,-2.5812697,no
55580,0.7685124,-0.38042524,0.45031875,no
55601,0.7760516,0.31515285,2.0092034,no
55621,0.22557038,1.5717131,1.3262329,no
55640,-1.1658446,0.8006292,0.54022574,no
55661,-0.5335924,0.050982732,-1.2619165,no
55680,0.042583473,-0.47125745,-1.0378838,no
55701,0.80508053,-0.3155008,-0.119216815,no
55720,0.2735814,0.40746176,-1.0417849,no
55741,1.521661,0.44490921,-1.5974511,no
55760,0.90739906,0.52338266,-0.28058663,no
55780,-0.19682866,0.43876287,0.19194578,no
55801,-0.4570845,-0.3300324,-0.6089615,no
55820,-0.5271512,-0.43516833,0.42661536,no
55840,-0.7957017,0.086275265,0.7995656,no
55861,0.10390591,-0.23542014,-1.1392441,no
55880,-0.5830039,0.56127566,-0.38773376,no
55900,1.1743759,-0.49175435,-1.6688913,no
55921,1.1269577,0.09389684,-1.0703998,no
55940,0.5611794,0.62284976,-0.27221766,no
55960,0.45038298,0.1210876,0.08341248,no
55981,0.40064758,0.3296843,0.989402,no
56000,0.32420343,0.52048016,0.035085123,no
56021,-0.86894864,0.8962841,0.27901158,no
56040,0.34865487,0.6196503,0.7225783,no
56061,0.3963658,0.71978146,-0.360765,no
56080,-0.4433856,0.48971555,-1.1582109,no
56101,0.46996355,-0.15672956,-1.7303519,no
56120,0.5603839,-0.5636801,-0.75374013,no
56140,0.37074542,0.11586435,0.33313558,no
56161,0.64145845,0.2310832,0.6130442,no
56180,-0.0012883015,0.025923751,-0.3999558,no
56200,-0.06666835,-0.083085366,-2.4762058,no
56221,0.14068072,-0.36590958,-0.86455566,no
56240,0.074363686,-0.39755553,0.2725945,no
56260,0.57122034,0.3080855,0.75104696,no
56281,0.874275,0.14330633,-0.105627075,no
56300,-0.09026337,0.95014983,-0.37060004,no
56320,0.28484896,-0.26202953,-1.6545662,no
56341,0.27450383,-0.93596303,-1.9117935,no
56360,-0.30247864,-0.44342324,0.6399114,no
56380,0.39967695,0.022198599,1.9850394,no
56401,-0.31064534,0.4561459,1.1944578,no
56420,-0.0028156172,0.35586455,-0.1967903,no
56441,0.15006527,-0.12859371,-0.9641176,no
56460,-0.022176027,0.15353502,-0.37451208,no
56480,1.0264364,0.20139265,-0.13243511,no
56501,0.17609201,1.1842867,0.9893157,no
56520,0.46925265,0.95711493,1.3429859,no
56541,0.07220648,0.62426066,0.24627808,no
56560,-0.005097175,0.2594197,0.023869626,no
56580,-0.014771807,-0.060496572,0.28556037,no
56601,0.09517477,-0.0034472249,0.48531035,no
56620,0.47218314,0.22939797,-0.22700484,no
56641,-0.032846496,0.8761625,-1.4715742,no
56660,0.384492,0.16685855,-1.6746864,no
56681,0.9054643,-0.50455594,-1.3092419,no
56701,0.38281283,-0.013334831,0.25404426,no
56721,-0.073801786,0.46532238,0.7888775,no
56740,0.3903736,-0.026504893,-0.3626837,no
56761,-0.48055196,0.49840543,-0.9124224,no
56780,0.5557795,0.11748577,-1.547131,no
56801,0.7147412,-0.5950893,-1.7960296,no
56821,-0.22474849,0.12462618,-0.70046395,no
56840,0.104661,0.041328583,0.31206352,no
56860,-0.020710249,-0.14565583,-0.65943784,no
56880,0.5257136,-0.93718886,-1.1274582,no
56901,0.23103781,-1.0346174,0.0746246,no
56921,-0.964567,-0.10553814,0.7040019,no
56940,0.64352924,-0.17670588,-0.27197227,no
56961,0.7934252,-0.37647203,-1.8232803,no
56980,0.097652525,0.24095485,-0.4431546,no
57000,0.48491263,-0.138844,1.3123249,no
57021,0.20384815,0.11617734,0.056817263,no
57040,1.4962392,-0.16492386,-1.2263693,no
57061,-0.4278019,0.60694027,0.90672076,no
57080,0.21348469,0.18325746,0.24578074,no
57100,0.590879,0.48541155,-0.34642833,no
57121,-0.020482864,0.45271575,0.54760134,no
57140,0.5462653,0.07724231,-0.60065067,no
57160,-0.4478383,1.1776806,1.0885174,no
57181,0.27825266,0.38921824,-0.74982715,no
